ARPT_ID,ARPT_NAME,LAT_AVG,LONG_AVG,RWY_CNT,RWY_LEN_AVG,RW_LEN_6K_10K,RWY_LEN_GE_10K
1XS8,PINON RANCH,29.63413611,-100.3758236,1,4500.0,0,0
2D7,BEACH CITY,40.64635139,-81.5559,1,3175.0,0,0
1FL,FORT PIERCE,27.4416125,-80.30467222,1,3000.0,0,0
1O6,DUNSMUIR MUNI-MOTT,41.26291944,-122.2720375,1,2800.0,0,0
1KS4,PRICHARD AIRSTRIP,38.89677222,-97.11353472,1,1900.0,0,0
13ME,SOCATEAN BAY,45.77637375,-69.80934055,1,2100.0,0,0
1TN8,INTO THE WIND,35.82907777,-83.77714861,1,2500.0,0,0
13PA,RIGRTONA,41.68239167,-79.45295278,1,2225.0,0,0
12TT,D AN P FARM,33.59374722,-97.10076389,1,2480.0,0,0
13Q,JEWETT MESA,34.00429459,-108.6797847,1,5200.0,0,0
1MO,MOUNTAIN GROVE MEML,37.1208614,-92.31010665,1,2922.0,0,0
13R,KENNEY RESERVOIR,40.11753611,-108.7100528,1,6800.0,1,0
1RL,POINT ROBERTS AIRPARK,48.97713594,-123.0792351,1,2265.0,0,0
13W,CAMANO ISLAND AIRFIELD,48.25693569,-122.4361934,1,1750.0,0,0
1W1,GROVE FLD,45.62782944,-122.4043114,1,2710.0,0,0
13Y,LITTLEFORK MUNI/HANOVER,48.40827639,-93.579425,1,3000.0,0,0
12N,AEROFLEX/ANDOVER,41.00861972,-74.73803389,1,1981.0,0,0
14A,LAKE NORMAN AIRPARK,35.61386944,-80.89943194,1,3147.0,0,0
1K2,LINDSAY MUNI,34.84945139,-97.58529167,1,3010.0,0,0
11KS,DAVIS FLD,37.2550125,-96.96037222,1,2020.0,0,0
1M3,ARDMORE,34.97907479,-86.88328482,1,2700.0,0,0
14IA,EAST RIVER,43.36028055,-94.44236111,1,2780.0,0,0
1N7,BLAIRSTOWN,40.97113314,-74.99750432,1,3112.0,0,0
14J,CARL FOLSOM,31.41003333,-86.09035555,1,3050.0,0,0
1Q2,SPAULDING,40.65030541,-120.7685089,1,4600.0,0,0
14LA,SERENITY FLD,30.61550972,-90.53605139,1,3600.0,0,0
1S8,ARLINGTON MUNI,45.72255743,-120.1769777,1,5000.0,0,0
14M,HOLLANDALE MUNI,33.18251489,-90.83049345,1,3000.0,0,0
1U6,OAKLEY MUNI,42.23387361,-113.8776333,1,3795.0,0,0
14MA,KEVINS SEAPORT,42.27487361,-72.59974444,1,5287.0,0,0
1F4,MADILL MUNI,34.14039902,-96.81203916,1,3005.0,0,0
14MO,ARROW AIRPARK,37.83446805,-93.37534028,1,2600.0,0,0
1G4,GRAND CANYON WEST,35.98611582,-113.8169211,1,5000.0,0,0
10U,OWYHEE,41.95362819,-116.1820696,1,4700.0,0,0
1H3,STATE TECHNICAL COLLEGE OF MISSOURI,38.47160175,-91.81722722,1,3400.0,0,0
14N,BELTZVILLE,40.8442875,-75.63535416,1,2018.0,0,0
1I9,DELPHI MUNI,40.54081076,-86.68146633,1,4001.0,0,0
14NC,CAMP DAVIS MCOLF,34.50945,-77.55130694,1,4526.0,0,0
1K7,FREDONIA,37.58070417,-95.83715555,1,4557.0,0,0
14OI,PLEASANT HOME GLIDING CLUB,40.91922083,-82.11403889,1,2500.0,0,0
1L8,GENERAL DICK STOUT FLD,37.14021535,-113.3060799,1,3282.0,0,0
14S,WESTPORT,46.89695069,-124.1007454,1,2318.0,0,0
1M7,FULTON,36.5256363,-88.91784264,1,4001.0,0,0
14TA,WINDY HILL,33.98363194,-98.71600556,1,1789.0,0,0
1MU2,SMITTY'S LANDING,39.44501833,-94.6643825,1,1400.0,0,0
14TS,O S WYATT,27.42165458,-98.60436403,1,6010.0,1,0
1O2,LAMPSON FLD,38.99060522,-122.9007177,1,3600.0,0,0
14TT,MATHERS FLD,36.04714583,-100.5208028,1,2000.0,0,0
1OR5,MAC FLD,45.51891111,-118.0474097,1,2254.0,0,0
14Y,TODD FLD,45.89759422,-94.87362293,1,3501.0,0,0
1R1,JENA,31.66881468,-92.15759561,1,4901.0,0,0
15A,MARK REYNOLDS/NORTH MOBILE COUNTY,30.90912983,-87.99633218,1,2000.0,0,0
1S4,SEILING,36.15534749,-98.93368618,1,2435.0,0,0
15F,HASKELL MUNI,33.19148686,-99.71787259,1,3420.0,0,0
1TA7,THOMPSON FLD,32.61583333,-95.86810417,1,2500.0,0,0
15G,WELTZIEN SKYPARK,41.02818472,-81.79814722,1,2410.0,0,0
1U1,MOOSE CREEK /USFS/,46.12631944,-114.9217028,1,4100.0,0,0
15IA,STELLA,42.23539444,-90.40676528,1,1400.0,0,0
1V2,GRANT COUNTY,42.00999444,-101.7700639,1,3975.0,0,0
11N,CANDLELIGHT FARMS,41.5691775,-73.46207379,1,2900.0,0,0
1F0,ARDMORE DOWNTOWN EXEC,34.14696809,-97.12265279,1,5014.0,0,0
15M,IUKA,34.77333686,-88.16609433,1,4001.0,0,0
1F7,AIRPARK EAST,32.81293337,-96.35203254,1,2630.0,0,0
15MO,MONTE CARLO,38.59343889,-92.12744305,1,1640.0,0,0
1G1,ELYRIA,41.3315193,-82.10024722,1,3053.0,0,0
15N,JENKINS,39.11732232,-75.58442233,1,2035.0,0,0
1G8,EDDIE DEW MEML AIRPARK,40.47598889,-80.62805972,1,2268.0,0,0
15TT,FORDLANE FLYERS,33.11637951,-96.55381686,1,800.0,0,0
1H1,AIRLANE ENTERPRISES,43.20589932,-76.17929887,1,1550.0,0,0
15XA,HAUPTRIEF AERO,30.40384722,-98.57986111,1,1967.0,0,0
1H5,WILLOW SPRINGS MEML,36.98961805,-91.95407638,1,3502.0,0,0
15Z,MCCARTHY,61.43781907,-142.902503,1,3501.0,0,0
1I3,SHAWNEE FLD,39.04272279,-87.00274564,1,2160.0,0,0
16A,NUNAPITCHUK,60.90601134,-162.4405906,1,2420.0,0,0
1J9,FORT WALTON BEACH,30.40630902,-86.82920583,1,2100.0,0,0
16D,PERHAM MUNI,46.6109844,-95.60610832,1,4102.0,0,0
1K5,WAYNOKA MUNI,36.57130057,-98.85466524,1,3532.0,0,0
16FL,J-22 RANCH,30.72562917,-87.20076389,1,2895.0,0,0
1K9,SATANTA MUNI,37.456675,-100.9846167,1,3250.0,0,0
16G,SENECA COUNTY,41.09404989,-83.2125031,1,4000.0,0,0
1L3,SEARCHLIGHT,35.44456747,-114.9093739,1,5040.0,0,0
16J,DAWSON MUNI,31.74328807,-84.41929151,1,4507.0,0,0
1LA5,MORROW STRIP,30.80129166,-92.06316666,1,1600.0,0,0
16KS,HARMONY VALLEY,37.22343888,-95.59815972,1,2100.0,0,0
1M5,DOUGLAS HUNTER FLD,36.59286543,-86.4769114,1,5000.0,0,0
16NY,PAPP AIRPARK,43.25194861,-73.56319583,1,1850.0,0,0
1M9,LAKE BARKLEY STATE PARK,36.81780139,-87.90751667,1,4800.0,0,0
16S,MYRTLE CREEK MUNI,42.99726038,-123.3153467,1,2600.0,0,0
1MS8,"COLUMBUS AFB AUX FLD, (GUNSHY)",32.93970196,-88.57918401,1,6302.0,1,0
16TA,SEVEN SPRINGS,30.91962083,-103.7832736,1,6213.0,1,0
1N3,ALBERT,40.9716875,-78.24297917,1,3350.0,0,0
16TT,16 L RANCH,31.09361111,-96.04375,1,1540.0,0,0
1NY3,RICHLAND AIRPARK,43.57284028,-76.040475,1,2200.0,0,0
16TX,HAMLIN,32.84967525,-100.1366488,1,3200.0,0,0
1O4,THOMAS MUNI,35.7336623,-98.7305353,1,3771.0,0,0
16UT,HENRICHSEN FLD,41.44431683,-112.0480737,1,1000.0,0,0
1OA2,MOLE,41.26122361,-81.99147222,1,2140.0,0,0
16W,LITTLE GOOSE LOCK AND DAM,46.58393244,-118.0035791,1,3400.0,0,0
1PP,STILWELL / CHEROKEE NATION,35.75718472,-94.64985694,1,4208.0,0,0
16WI,SWEETWATER BAY,44.93821944,-87.80848611,1,10000.0,1,0
1Q5,GRAVELLY VALLEY,39.45070833,-122.9546056,1,4050.0,0,0
16X,PROPWASH,33.08060858,-97.35841039,1,3000.0,0,0
1R7,BROOKHAVEN-LINCOLN COUNTY,31.60584277,-90.4093138,1,5000.0,0,0
17A,TRIGGER GAP,36.32825,-93.6222125,1,3000.0,0,0
1S2,DARRINGTON MUNI,48.2586125,-121.6102037,1,2491.0,0,0
17FD,MORNINGWOOD,29.4311875,-81.52002664,1,4008.0,0,0
1S6,PRIEST RIVER MUNI,48.19064583,-116.9098611,1,2983.0,0,0
11R,BRENHAM MUNI,30.2196755,-96.37440278,1,6003.0,1,0
1SC1,LAGNIAPPE STOL FLD,34.653745,-82.55498,1,1329.0,0,0
11S,SEKIU,48.26611639,-124.3139649,1,2997.0,0,0
1TE9,RMR RANCH,31.27175,-96.43964992,1,1563.0,0,0
17J,DONALSONVILLE MUNI,31.00650712,-84.87763658,1,5512.0,0,0
1TX4,NEW GULF,29.27334028,-95.88690277,1,4300.0,0,0
17K,BOISE CITY,36.77430217,-102.5104342,1,4211.0,0,0
1U3,MURPHY,43.21595417,-116.5483611,1,2500.0,0,0
17LS,YANKEE FLD,30.60793055,-91.97527778,1,3300.0,0,0
1U9,PINE,43.46624872,-115.3100354,1,2300.0,0,0
17M,MAGEE MUNI,31.86276497,-89.80061449,1,3103.0,0,0
1V8,LEACH,37.78490694,-106.0469111,1,7000.0,1,0
17N,CROSS KEYS,39.70547917,-75.03299819,1,3500.0,0,0
1WF,WACO FLD,40.01479444,-84.19807916,1,2385.0,0,0
17V,HAXTUN MUNI,40.62444218,-102.6079661,1,1650.0,0,0
12I,BROOKVILLE RESERVOIR,39.5332944,-85.00056235,1,16000.0,0,1
17XS,QUAHADI RANCH,32.17776305,-98.43505,1,6295.0,1,0
1F5,HOXIE-SHERIDAN COUNTY,39.36508355,-100.4380747,1,1750.0,0,0
18A,FRANKLIN-HART,34.34034804,-83.13081089,1,5000.0,0,0
1FD2,CLEARWATER MARRIOTT,27.95070833,-82.82325,1,2030.0,0,0
18AA,18 MEADOWS AERODROME,59.36504861,-135.8049042,1,1663.0,0,0
11A,CLAYTON MUNI,31.88332423,-85.48522472,1,5010.0,0,0
18AZ,SKY RANCH AT CAREFREE,33.8186125,-111.8981292,1,4029.0,0,0
1G3,KENT STATE UNIVERSITY,41.15137793,-81.41511945,1,4000.0,0,0
18GE,LEFTY'S LANDING,32.045507,-82.4676825,1,2242.0,0,0
10TT,ROSSER RANCH,33.01511611,-98.62609195,1,3600.0,0,0
18I,MC CREARY COUNTY,36.6953798,-84.39150547,1,2999.0,0,0
1GA0,EAGLE NECK,31.64103472,-81.32833333,1,3535.0,0,0
18IN,HERITAGE FARM FLD,41.38192361,-86.43179722,1,1017.0,0,0
12ND,PIETSCHTREE AIRSTRIP,48.29550278,-101.4274903,1,1385.0,0,0
18K,FOWLER,37.3842875,-100.1861847,1,2310.0,0,0
12S,MONUMENT MUNI,44.83151678,-119.4296766,1,2104.0,0,0
18KS,CHEROKEE STRIP,37.37227361,-97.10825694,1,2500.0,0,0
1H4,GREENVILLE-RAINBOW,42.41970417,-74.00689167,1,1801.0,0,0
18MI,R & R RANCH,42.20207,-84.9393555,1,2061.0,0,0
1H6,HARVEY YOUNG,36.13892599,-95.82504501,1,2580.0,0,0
18MO,GIMLIN,36.96355694,-93.17215278,1,3005.0,0,0
1H9,NEST OF EAGLES,45.83561573,-91.80283775,1,3600.0,0,0
18MS,JOHNS LANDING,32.45333333,-90.36388889,1,2688.0,0,0
1I5,FREEHOLD,42.36400993,-74.06503418,1,2275.0,0,0
18NV,EMPIRE,40.57855291,-119.3514348,1,3770.0,0,0
1IL4,FLIGHT PARK INC,38.41918194,-90.13166388,1,2300.0,0,0
18OI,BOGGY BOTTOMS,41.41974028,-82.97130278,1,2400.0,0,0
1K1,LLOYD STEARMAN FLD,37.77444394,-97.11322415,1,5106.0,0,0
18SC,AMERICAN DREAM SKYRANCH,34.09777083,-81.89154722,1,3411.0,0,0
12UT,RED ANNIE RANCH,38.48820972,-109.4393861,1,2004.0,0,0
18T,TATUM,33.26080555,-103.2784861,1,2920.0,0,0
1K6,ELLINWOOD MUNI,38.37284027,-98.59864305,1,2550.0,0,0
18TE,ALERT FLD,32.58519416,-95.0639243,1,5093.0,0,0
1K8,SOUTH GRAND LAKE RGNL,36.5463525,-95.01352072,1,4730.0,0,0
11TN,DENNEY,35.59586388,-85.71886111,1,1200.0,0,0
1KS,LINN COUNTY,38.17343333,-94.690325,1,3000.0,0,0
18Y,MILACA MUNI,45.77218472,-93.6326,1,2900.0,0,0
1L1,LINCOLN COUNTY,37.78740864,-114.4198977,1,4606.0,0,0
19M,C A MOORE,33.1254625,-90.02554889,1,3199.0,0,0
1L7,ESCALANTE MUNI,37.74535773,-111.5701783,1,5032.0,0,0
19ME,ESTCOURT,47.44472222,-69.155,1,3437.0,0,0
1L9,PAROWAN,37.85963457,-112.8158596,1,5000.0,0,0
11TT,ROCKING L,30.37330694,-100.1902236,1,2432.0,0,0
1M2,BELZONI MUNI,33.14519403,-90.51527194,1,3000.0,0,0
19MO,PRITCHETT FLD,37.80613888,-91.81418194,1,2800.0,0,0
1M4,POSEY FLD,34.28032479,-87.60042855,1,5008.0,0,0
19MT,N BAR RANCH,46.83806997,-108.9368342,1,6000.0,0,0
12V,ONA AIRPARK,38.4408875,-82.20077028,1,3154.0,0,0
19N,PINE VALLEY,39.77843523,-74.94780376,1,3094.0,0,0
1M8,MYRICKS,41.83904503,-71.02645787,1,2466.0,0,0
11V,EASTON/VALLEY VIEW/,40.32735694,-104.6093944,1,4000.0,0,0
1MN8,SKY HARBOR RESIDENTIAL AIRPARK,44.52573888,-93.32745833,1,2755.0,0,0
19TS,SILVERHORN RANCH,27.92957778,-98.53376805,1,3666.0,0,0
1MS2,PETERSON,32.94295893,-89.92990225,1,2100.0,0,0
1A1,GREEN ACRES,42.14944543,-73.75048317,1,2275.0,0,0
1MT4,STILLWATER,48.307469,-114.3808105,1,1932.0,0,0
1A2,ARTHUR,47.11263611,-97.20814722,1,3100.0,0,0
1N1,SANDIA AIRPARK ESTATES EAST,35.09460525,-106.1645634,1,4830.0,0,0
1A3,MARTIN CAMPBELL FLD,35.01581623,-84.346831,1,3500.0,0,0
11IA,KOCH FLD,42.34987222,-92.51339166,1,1320.0,0,0
1A4,LOGAN FLD,31.10370277,-86.0626,1,3596.0,0,0
1NR7,BOYD FLD,36.27409444,-78.46880833,1,4400.0,0,0
1A5,MACON COUNTY,35.22231219,-83.41999661,1,5000.0,0,0
12Y,LE SUEUR MUNI,44.44088807,-93.91584726,1,3000.0,0,0
1A6,MIDDLESBORO/BELL COUNTY,36.61025979,-83.73731521,1,3633.0,0,0
13C,LAKEVIEW/GRIFFITH FLD,43.45224117,-85.26462665,1,3499.0,0,0
1A7,JACKSON COUNTY,36.396817,-85.64132525,1,3497.0,0,0
1O5,MONTAGUE-YREKA ROHRER FLD,41.72998333,-122.5444806,1,3360.0,0,0
1A8,GOLDFIELD,37.72205861,-117.2363658,1,3150.0,0,0
1O8,TIPTON MUNI,34.45862291,-99.17133653,1,3062.0,0,0
1A9,PRATTVILLE/GROUBY FLD,32.43873433,-86.51268394,1,5400.0,0,0
1OK,FAIRMONT FLD,36.36523611,-97.66784167,1,2540.0,0,0
1AA0,DALLAS BAY SKY PARK,35.18810661,-85.17657818,1,3037.0,0,0
1P1,PLYMOUTH MUNI,43.77825417,-71.75385,1,2347.0,0,0
10WA,FLYING L,46.02480003,-121.2749857,1,2116.0,0,0
1Q1,ECKERT FLD,36.16239583,-119.0506389,1,2000.0,0,0
1B1,COLUMBIA COUNTY,42.29129497,-73.71032201,1,5350.0,0,0
1Q4,NEW JERUSALEM,37.67778055,-121.3011903,1,3530.0,0,0
1B5,FRANCONIA,44.19595034,-71.75070326,1,2300.0,0,0
1QK,GOVE COUNTY,39.03859003,-100.2338883,1,4000.0,0,0
1B6,HOPEDALE INDUSTRIAL PARK,42.10648055,-71.51009125,1,3172.0,0,0
1R4,WOODWORTH,31.12635278,-92.50128889,1,3100.0,0,0
1B8,CHAPIN FLD,43.05269578,-73.36312689,1,2130.0,0,0
1R8,BAY MINETTE MUNI,30.87032461,-87.81932061,1,5500.0,0,0
1X1,HIGGINS/LIPSCOMB COUNTY,36.10591125,-100.0256969,1,3969.0,0,0
1S1,ECKHART INTL,48.99048004,-116.5020607,1,3650.0,0,0
1XA4,MIKESKA FLD,29.87371389,-96.00469861,1,1970.0,0,0
1S3,TILLITT FLD,46.27115076,-106.6239021,1,4799.0,0,0
1XS4,RED SANDS RANCH,30.63374444,-99.1946125,1,2950.0,0,0
1S5,SUNNYSIDE MUNI,46.32707355,-119.9703622,1,3425.0,0,0
1C3,ARGYLE,43.25453129,-73.47019888,1,2400.0,0,0
1S7,SLATE CREEK,45.67177222,-116.3057125,1,2600.0,0,0
1C5,BOLINGBROOK'S CLOW INTL,41.69591229,-88.12948843,1,3360.0,0,0
1S9,CHEWELAH MUNI,48.31395819,-117.743426,1,3537.0,0,0
1C8,COTTONWOOD,42.291975,-89.13607777,1,2540.0,0,0
1T7,KESTREL AIRPARK,29.8117549,-98.42606079,1,3000.0,0,0
12A,ARKAVALLEY,35.17752961,-92.33506682,1,3133.0,0,0
1TE4,ZUEHL,29.49563194,-98.15887917,1,2963.0,0,0
1CO8,EVERITT,39.5275625,-104.6565361,1,2200.0,0,0
1TN0,CEDAR CREST FLD,36.24669583,-86.30333611,1,2600.0,0,0
12CN,RICHTER AVIATION,39.26840556,-122.1167819,1,2856.0,0,0
1TX0,YANCEY CREEK RANCH,31.02696389,-98.35306805,1,2040.0,0,0
1D2,CANTON-PLYMOUTH-METTETAL,42.34779415,-83.45632536,1,2302.0,0,0
1U0,BEAR TRAP,42.975325,-113.3507417,1,2250.0,0,0
1D3,PLATTE MUNI,43.40471523,-98.8304909,1,3100.0,0,0
1U2,MUD LAKE/WEST JEFFERSON COUNTY,43.85126528,-112.5010278,1,2950.0,0,0
1D4,MAYFIELD,40.99254027,-81.43156944,1,2315.0,0,0
1U4,NEW MEADOWS,44.97799444,-116.2839278,1,2400.0,0,0
12D,TOWER MUNI,47.81815555,-92.28606666,1,3400.0,0,0
13FD,CHERRY POCKETS FISH CAMP,27.97575139,-81.52399167,1,17302.0,0,1
10X,OX RANCH,29.46148206,-100.1142892,1,5744.0,0,0
1V0,NAVAJO LAKE,36.80829028,-107.6526139,1,5022.0,0,0
1D8,REDFIELD MUNI,44.85656718,-98.5312284,1,3500.0,0,0
11K,SQUADRON FLD,37.46117222,-95.24194444,1,1970.0,0,0
1E2,TERLINGUA RANCH,29.45150408,-103.3976116,1,4700.0,0,0
1VA1,MICRO,36.73613194,-80.44540694,1,5020.0,0,0
1E4,PALO DURO,35.14371396,-101.8392313,1,3700.0,0,0
1W3,MEXICO FARMS,39.6059875,-78.76045972,1,2120.0,0,0
1E7,BUFFALO,35.06388515,-101.8775946,1,1600.0,0,0
13KS,DANIEL'S LANDING,37.69769861,-97.10946527,1,2000.0,0,0
1E8,DEGRASSE MOORES,44.38792846,-75.0663387,1,2200.0,0,0
1XS1,DUNHAM FLD,29.93827916,-95.04648333,1,2700.0,0,0
1BT,BONNE TERRE MUNI,37.91898194,-90.57520139,1,2800.0,0,0
10TS,2C RANCH,31.99788055,-94.79981528,1,1500.0,0,0
1C1,PAXTON,40.44897778,-88.12774111,1,3409.0,0,0
00U,BIG HORN COUNTY,45.74440101,-107.6604538,1,4491.0,0,0
0MU9,RPM,37.33779444,-93.16408056,1,970.0,0,0
0IA,BARBEE LAKE,41.284675,-85.7038125,1,2675.0,0,0
FRI,MARSHALL AAF,39.05264102,-96.76448756,1,4503.0,0,0
0TX6,ELM CREEK AIRPARK,29.50492018,-97.99707742,1,2025.0,0,0
02A,CHILTON COUNTY,32.85048446,-86.61143246,1,4007.0,0,0
0F2,BOWIE MUNI,33.60166071,-97.77556674,1,3603.0,0,0
02AN,EMERALD RIDGE,59.70422331,-151.2958691,1,1800.0,0,0
0KS8,PEARCE FLD,37.38157222,-95.37589444,1,1550.0,0,0
00AN,KATMAI LODGE,59.09347222,-156.4558333,1,4517.0,0,0
0R0,COLUMBIA/MARION COUNTY,31.29784613,-89.81148665,1,5500.0,0,0
02FD,TRIPLE R RANCH,30.95234722,-86.63541667,1,3443.0,0,0
0XA5,74 RANCH,28.68538416,-98.38311792,1,3887.0,0,0
02G,COLUMBIANA COUNTY,40.67331797,-80.64142653,1,3503.0,0,0
0CL3,JOHN NICHOL'S FLD,32.63337222,-116.8903111,1,2036.0,0,0
02MI,FAIRPLAINS AIRPARK,43.15700278,-85.14892778,1,2000.0,0,0
0G6,WILLIAMS COUNTY,41.46729418,-84.50676781,1,4782.0,0,0
02MN,GREGORY,45.62973472,-93.17497083,1,2145.0,0,0
0J0,ABBEVILLE MUNI,31.60021527,-85.23830833,1,2900.0,0,0
02MO,TROY AIRPARK,39.0462625,-91.02821944,1,2100.0,0,0
0M4,BENTON COUNTY,36.00954167,-88.12472777,1,5001.0,0,0
02NM,FFR ANIMAS LANDING STRIP,32.09071,-108.870735,1,4247.0,0,0
0P1,VAN PAK,39.83170555,-99.56844028,1,2590.0,0,0
02T,WISE RIVER,45.77003379,-112.9804571,1,4050.0,0,0
0S1,MEADOW CREEK USFS,47.84936517,-113.4174194,1,2830.0,0,0
03B,MANSFIELD MUNI,37.12678889,-92.62160139,1,3000.0,0,0
0U9,LEE WILLIAMS MEML,44.46126768,-116.7580188,1,2875.0,0,0
03D,MEMPHIS MEML,40.44725704,-92.22695683,1,3300.0,0,0
10LS,LEJEUNE AERIAL APPLICATIONS,30.49183472,-92.57284583,1,2779.0,0,0
03G,THERMAL-G,42.02061389,-80.07071944,1,1264.0,0,0
0C5,CANADIAN LAKES,43.57701111,-85.284,1,3800.0,0,0
03IA,FLATLANDER,41.14141389,-95.19438472,1,2000.0,0,0
00W,LOWER GRANITE STATE,46.67273894,-117.4416583,1,3400.0,0,0
03M,LAKESIDE LODGE AND MARINA,44.315209,-69.8870589,1,3800.0,0,0
0F9,TISHOMINGO AIRPARK,34.19848472,-96.67449583,1,3100.0,0,0
03MO,DORTON,39.28882916,-93.992425,1,2100.0,0,0
0H1,TREGO WAKEENEY,39.00653287,-99.89293071,1,4008.0,0,0
03OL,BLUEBIRD,35.01233389,-97.702735,1,1900.0,0,0
0ID9,CORRAL CREEK,46.78527778,-116.4711111,1,2308.0,0,0
03S,SANDY RIVER,45.40160457,-122.2286952,1,2115.0,0,0
0KS2,LEVERTON,37.39390694,-97.15148472,1,2000.0,0,0
03TT,BRAZOS POLO,29.63211527,-95.93248055,1,3000.0,0,0
0L9,ECHO BAY,36.31103774,-114.4638949,1,3400.0,0,0
JAS,JASPER COUNTY/BELL FLD,30.8857074,-94.03493681,1,5500.0,0,0
0MO3,VEACH FLD,38.624925,-94.52165833,1,2225.0,0,0
04A,FRANK SIKES,31.73638694,-86.26245462,1,4649.0,0,0
0O2,BAKER,35.28628022,-116.0813544,1,3157.0,0,0
04AN,NORTH 40,61.73751111,-148.7007236,1,2010.0,0,0
01GE,THE FARM,32.67515139,-82.77099533,1,2560.0,0,0
04AZ,WHITE HILLS,35.72177639,-114.4505389,1,8968.0,1,0
0R5,DAVID G JOYCE,31.9636743,-92.66026666,1,3002.0,0,0
04G,LANSDOWNE,41.13047707,-80.61958043,1,3073.0,0,0
0TE4,HILLTOP LAKES,31.08080833,-96.21498055,1,3018.0,0,0
00C,ANIMAS AIR PARK,37.20317819,-107.8691951,1,5010.0,0,0
0U2,COPPER BASIN,43.80197639,-113.8315417,1,4700.0,0,0
04M,CALHOUN COUNTY,33.93007264,-89.34326922,1,3200.0,0,0
0VG,LEE COUNTY,36.65408478,-83.2178463,1,5003.0,0,0
04TT,BRUSHY CREEK RANCH,29.71307083,-99.54564167,1,4645.0,0,0
10CO,MACK MESA,39.26810764,-108.8640362,1,2600.0,0,0
04V,SAGUACHE MUNI,38.09939444,-106.1743278,1,7957.0,1,0
0B7,WARREN-SUGARBUSH,44.11739154,-72.82698802,1,2575.0,0,0
04W,FIELD OF DREAMS,46.02286811,-92.89517164,1,2751.0,0,0
0C2,HINCKLEY,41.77085833,-88.70352777,1,2640.0,0,0
04Y,HAWLEY MUNI,46.88378538,-96.35060675,1,3398.0,0,0
0CA0,POM WONDERFUL AIRSTRIP,36.65274444,-119.5871139,1,3000.0,0,0
05AK,WASILLA CREEK AIRPARK,61.66865417,-149.1873333,1,2000.0,0,0
0CN2,SUTTER BUTTE DUSTERS,39.22862222,-121.6882653,1,2493.0,0,0
05AN,WELTONS AERODROME,64.96047201,-147.6010919,1,1250.0,0,0
0E8,CROWNPOINT,35.71765888,-108.2015962,1,5820.0,0,0
05C,GRIFFITH-MERRILLVILLE,41.51983903,-87.39951261,1,4899.0,0,0
01AA,DONLIN CREEK,62.03242222,-158.2362333,1,4984.0,0,0
05D,NEW TOWN MUNI,47.96785416,-102.4781167,1,3416.0,0,0
0FL0,HARPERS FLY-IN RANCH,26.70804861,-81.1757,1,2300.0,0,0
05IA,SPOTTS FLD,43.13787083,-93.06834166,1,2450.0,0,0
0GA9,GENTLE LANDINGS AIR PARK,32.71359583,-84.02853889,1,3500.0,0,0
05K,WILDER RUNWAY,60.19848055,-154.3230486,1,3849.0,0,0
0I2,BRAZIL CLAY COUNTY,39.47674069,-87.09971152,1,2941.0,0,0
05KS,DARBRO FLD,37.26633889,-95.958975,1,2300.0,0,0
0ID,W E RANCH,42.4481875,-111.7775431,1,1350.0,0,0
05LA,GREG'S FLYING SERVICE,32.26542083,-91.69792083,1,2200.0,0,0
0IN,ST JOSEPH RIVER,41.69639444,-85.938025,1,2675.0,0,0
05MD,BREEZECROFT,39.2442188,-76.19867143,1,2700.0,0,0
0J8,FLYING TEN,29.61891596,-82.50877632,1,3200.0,0,0
05MO,JETSETTER OUTDOORS,40.17202083,-92.21250833,1,2500.0,0,0
0KS6,MOORE HOMESTEAD,38.78726389,-99.44005833,1,2400.0,0,0
05N,SOUTH OAKS AERODROME,35.48218472,-77.35577431,1,1850.0,0,0
0L4,LIDA JUNCTION,37.49189209,-117.1884045,1,6100.0,1,0
05NR,GARY FOX,36.16841528,-79.27690819,1,1235.0,0,0
0M2,REELFOOT LAKE,36.47534642,-89.34630641,1,3500.0,0,0
05OH,EAGLECREST FLD,40.18466666,-81.920625,1,1271.0,0,0
0M8,BYERLEY,32.82588153,-91.18767819,1,3196.0,0,0
05S,VERNONIA MUNI,45.85210623,-123.2428693,1,2940.0,0,0
0MS0,TOPTON AIR ESTATES,32.47519166,-88.61694305,1,3200.0,0,0
05U,EUREKA,39.60375241,-116.0036063,1,7300.0,1,0
0N4,CHANDELLE,39.20229722,-75.48541806,1,2533.0,0,0
05UT,SAND COVE RANCH,37.28808405,-113.6969442,1,1800.0,0,0
0O9,WARD FLD,41.84558194,-123.9847861,1,2990.0,0,0
05V,BLANCA,37.41117778,-105.5526986,1,6160.0,1,0
0P8,LAZY B RANCH,40.02442361,-76.8153,1,2400.0,0,0
05Y,HENNING MUNI,46.30398889,-95.44225833,1,3199.0,0,0
0Q5,SHELTER COVE,40.02815383,-124.074314,1,3407.0,0,0
06A,MOTON FLD MUNI,32.46046829,-85.68003651,1,5005.0,0,0
0R2,LINCOLN MUNI,38.40234028,-93.33225694,1,2940.0,0,0
06AA,TWISTED SISTERS,60.54013889,-150.8136111,1,1504.0,0,0
0R7,THE RED RIVER,31.99027461,-93.30761093,1,5002.0,0,0
06AN,NIESEN AIRSTRIP,60.7338195,-151.213594,1,1083.0,0,0
0S7,DOROTHY SCOTT INTL,48.95896421,-119.4119611,1,4017.0,0,0
06C,SCHAUMBURG RGNL,41.98934097,-88.10124277,1,3800.0,0,0
